77,327807.93,4407465.67,1225.679,39.79973947,-119.0113136,1225.679,36.86989765
78,327808.53,4407466.46,1225.699,39.7997467,-119.0113068,1225.699,37.21644047
79,327809.13,4407467.26,1225.718,39.79975403,-119.0113,1225.718,36.86989765
80,327809.73,4407468.05,1225.737,39.79976126,-119.0112932,1225.737,37.21644047
81,327810.33,4407468.84,1225.757,39.7997685,-119.0112864,1225.757,37.21644047
82,327810.93,4407469.64,1225.776,39.79977582,-119.0112796,1225.776,36.86989765
83,327811.53,4407470.43,1225.795,39.79978306,-119.0112728,1225.795,37.21644047
84,327812.13,4407471.23,1225.815,39.79979038,-119.011266,1225.815,36.86989762
85,327812.73,4407472.02,1225.834,39.79979762,-119.0112592,1225.834,37.2164405
86,327813.33,4407472.81,1225.853,39.79980485,-119.0112524,1225.853,37.21644047
87,327813.93,4407473.61,1225.873,39.79981218,-119.0112456,1225.873,36.86989762
88,327814.53,4407474.4,1225.892,39.79981941,-119.0112388,1225.892,37.21644047
89,327815.13,4407475.2,1225.911,39.79982674,-119.011232,1225.911,36.86989765
90,327815.73,4407475.99,1225.931,39.79983397,-119.0112252,1225.931,37.21644047
91,327816.33,4407476.78,1225.95,39.79984121,-119.0112184,1225.95,37.21644047
92,327816.92,4407477.58,1225.969,39.79984853,-119.0112117,1225.969,36.40877457
93,327817.52,4407478.37,1225.988,39.79985577,-119.0112049,1225.988,37.21644047
94,327818.12,4407479.17,1226.006,39.79986309,-119.0111981,1226.006,36.86989765
95,327818.72,4407479.96,1226.023,39.79987033,-119.0111914,1226.023,37.21644047
96,327819.32,4407480.75,1226.039,39.79987756,-119.0111846,1226.039,37.21644047
97,327819.92,4407481.55,1226.054,39.79988489,-119.0111778,1226.054,36.86989765
98,327820.52,4407482.34,1226.068,39.79989212,-119.011171,1226.068,37.21644047
99,327821.12,4407483.14,1226.08,39.79989945,-119.0111642,1226.08,36.86989765
100,327821.72,4407483.93,1226.088,39.79990668,-119.0111574,1226.088,37.21644047
